objectid,facility_id,ctprvnnm,signgunm,signgucode,rdnmadr,lnmadr,fclty_knd,trget_fclty_nm,latitude,longitude,institution_nm,cmptnc_polcsttn_nm,cctv_yn,cctv_number,prtcarea_rw,dsgn_ymd,et,bt,sgngnrco,unitysflblco,prtcareasflblco,crslkco,hghlacrslkco,bollaco,rdscindictco,prctfenceet,nesinstlet,roadrflectco,ovrspdprvnco,sliprvnfclco,sliprvnfclet,lmttves,lmttvesgnalco,prkstopprhibtsgnalco,referencedate,instt_code,instt_nm,handicapcvntlyn,handicapcvntltype,shape_Length,shape_Area
1119,1163,인천광역시,부평구,28237,부흥로,인천광역시 부평구 부평4동400-15,유치원,성심유치원,37.498263,126.728208,인천광역시청,,,,,,,,1,6,,2,0,0,12,0,2,0,0,0,,0,,0,2021-12-03,,,,,473.2339831,6085.818773
1120,1164,인천광역시,부평구,28237,충선로,인천광역시 부평구 부개3동16-63,유치원,엔젤유치원,37.500493,126.7361,인천광역시청,,,,,,,,4,9,,3,0,0,12,260,4,2,5,1,,0,,0,2021-12-03,,,,,115.5844619,604.7348301
1121,1165,인천광역시,부평구,28237,부흥북로,인천광역시 부평구 부개3동16-63,유치원,엔젤유치원,37.500694,126.73676,인천광역시청,,,,,,,,2,0,,0,0,0,8,0,4,0,1,0,,0,,0,2021-12-03,,,,,529.9860902,4635.562882
1122,1166,인천광역시,부평구,28237,동수천로,인천광역시 부평구 부개2동142-1,유치원,은혜유치원,37.496646,126.737612,인천광역시청,,,,,,,,3,6,,2,0,0,4,0,2,0,1,1,,0,,0,2021-12-03,,,,,584.9849664,1762.64354
1123,1181,인천광역시,부평구,28237,주부토로46번길,인천광역시 부평구 부평4동400-15,유치원,경희동화나라유치원,37.498844,126.728101,인천광역시청,,,,,,,,0,4,,0,0,0,3,0,0,0,2,0,,0,,0,2021-12-03,,,,,352.1317774,1286.356269
1124,1167,인천광역시,부평구,28237,부일로113번길,인천광역시 부평구 부개2동142-1,유치원,엄지유치원,37.489298,126.742421,인천광역시청,,,,,,,,2,4,,3,0,0,9,0,2,0,2,1,,0,,0,2021-12-03,,,,,610.1411644,6388.22355
1125,1170,인천광역시,부평구,28237,수변로,인천광역시 부평구 부개2동142-1,유치원,이노필유치원,37.4919,126.740637,인천광역시청,,,,,,,,2,6,,2,0,0,12,0,2,0,2,1,,0,,0,2021-12-03,,,,,638.5792312,6059.545133
1126,1171,인천광역시,부평구,28237,수변로64번길,인천광역시 부평구 부개2동142-1,유치원,이노필유치원,37.492257,126.74138,인천광역시청,,,,,,,,0,4,,0,0,0,3,0,0,0,3,1,,0,,0,2021-12-03,,,,,321.3593422,893.0459255
1127,1175,인천광역시,부평구,28237,동수로125번길,인천광역시 부평구 부개1동,유치원,꿈나무유치원,37.484196,126.732728,인천광역시청,,,,,,,,0,2,,0,0,0,3,0,0,0,2,0,,0,,0,2021-12-03,,,,,256.7499151,827.1443687
1128,1176,인천광역시,부평구,28237,충선로311번길,인천광역시 부평구 삼산2동463-2,유치원,삼산유치원,37.516544,126.733816,인천광역시청,,,,,,,,0,3,,2,0,0,2,0,4,0,0,1,,0,,0,2021-12-03,,,,,307.2247084,2050.183097
1129,1177,인천광역시,부평구,28237,충선로,인천광역시 부평구 삼산2동463-2,유치원,예원유치원,37.512366,126.735555,인천광역시청,,,,,,,,4,1,,2,0,0,8,285,2,0,0,1,,0,,0,2021-12-03,,,,,459.5197721,4573.957097
1130,1178,인천광역시,부평구,28237,마장로252번길,인천광역시 부평구 산곡2동15-26,유치원,정민유치원,37.500532,126.703956,인천광역시청,,,,,,,,0,4,,0,0,0,2,0,0,0,1,0,,0,,0,2021-12-03,,,,,296.8667191,473.4107188
1131,1179,인천광역시,부평구,28237,부흥로111번길,인천광역시 부평구 산곡2동15-26,유치원,정민유치원,37.500534,126.704259,인천광역시청,,,,,,,,0,4,,0,0,0,4,38,2,0,4,1,,0,,0,2021-12-03,,,,,426.5613264,1874.396307
1132,1183,인천광역시,부평구,28237,장제로195번길,인천광역시 부평구 부평4동400-15,유치원,더큰빛유치원,37.503224,126.728303,인천광역시청,,,,,,,,0,8,,0,0,0,7,0,0,0,1,1,,0,,0,2021-12-03,,,,,296.9988912,885.8808965
1133,1184,인천광역시,부평구,28237,길주남로125번길,인천광역시 부평구 부개3동16-63,유치원,은현유치원,37.504452,126.735773,인천광역시청,,,,,,,,1,9,,1,1,0,10,0,0,0,5,0,,0,,0,2021-12-03,,,,,302.6998708,1154.581469
1134,1196,인천광역시,부평구,28237,화랑북로,인천광역시 부평구 산곡3동47-36,어린이집,원스쿨어린이집,37.496204,126.705594,인천광역시청,,,,,,,,0,2,,0,0,0,2,0,0,0,1,0,,0,,0,2021-12-03,,,,,163.346863,439.6900292
1135,1200,인천광역시,부평구,28237,원적로269번길,인천광역시 부평구 산곡1동180-380,어린이집,철마어린이집,37.506733,126.693135,인천광역시청,,,,,,,,0,2,,0,0,0,2,0,0,0,1,0,,0,,0,2021-12-03,,,,,257.7753901,770.0019609
1136,1185,인천광역시,부평구,28237,일신로,인천광역시 부평구 일신동,어린이집,샬롬에덴어린이집,37.483057,126.745704,인천광역시청,,,,,,,,6,8,,3,0,0,11,0,0,0,1,0,,0,,0,2021-12-03,,,,,646.2562804,8578.27975
1137,1186,인천광역시,부평구,28237,배곶로,인천광역시 부평구 십정1동,어린이집,꿈나무몬테소리어린이집,37.47517,126.695486,인천광역시청,,,,,,,,0,4,,0,0,0,6,0,0,0,3,1,,0,,0,2021-12-03,,,,,630.4289846,2870.425909
1138,1187,인천광역시,부평구,28237,배곶로81번길,인천광역시 부평구 십정1동,어린이집,꿈나무몬테소리어린이집,37.475015,126.694928,인천광역시청,,,,,,,,0,4,,0,0,0,2,0,0,0,0,1,,0,,0,2021-12-03,,,,,232.9381856,575.7315021
1139,1188,인천광역시,부평구,28237,굴포로7번길,인천광역시 부평구 갈산1동348-35,어린이집,이웃사랑어린이집,37.513139,126.722958,인천광역시청,,,,,,,,0,2,,0,0,0,3,0,0,0,3,1,,0,,0,2021-12-03,,,,,502.6661496,1354.001854
1140,1189,인천광역시,부평구,28237,경원대로1347번길,인천광역시 부평구 부평1동,어린이집,아름다운어린이집,37.493009,126.720146,인천광역시청,,,,,,,,0,6,,0,0,0,5,0,0,0,2,0,,0,,0,2021-12-03,,,,,229.6212218,574.499133
1141,1190,인천광역시,부평구,28237,부평문화로,인천광역시 부평구 부평5동177-18,어린이집,유경원어린이집,37.493942,126.732698,인천광역시청,,,,,,,,0,3,,0,0,0,2,0,0,0,2,1,,0,,0,2021-12-03,,,,,246.7144949,1460.356286
1142,1192,인천광역시,부평구,28237,길주로,인천광역시 부평구 산곡1동180-380,어린이집,목련어린이집,37.508709,126.702345,인천광역시청,,,,,,,,0,3,,0,0,0,12,0,6,0,0,1,,0,,0,2021-12-03,,,,,441.8159662,6050.996543
1143,1193,인천광역시,부평구,28237,정석로,인천광역시 부평구 십정1동,어린이집,우성자연어린이집,37.469924,126.693371,인천광역시청,,,,,,,,0,2,,0,0,0,2,0,0,0,2,0,,0,,0,2021-12-03,,,,,186.6292091,819.4382804
1144,1198,인천광역시,부평구,28237,안남로206번길,인천광역시 부평구 산곡4동281-62,어린이집,해피누리어린이집,37.501161,126.709825,인천광역시청,,,,,,,,0,1,,0,2,0,3,0,0,0,5,0,,0,,0,2021-12-03,,,,,497.8274971,2609.724048
1145,1208,인천광역시,부평구,28237,신트리로46번길,인천광역시 부평구 부평4동400-15,어린이집,사랑어린이집,37.505138,126.726119,인천광역시청,,,,,,,,0,4,,0,0,0,2,0,0,0,2,0,,0,,0,2021-12-03,,,,,249.9246014,835.5534803
1146,1209,인천광역시,부평구,28237,열우물로101번길,인천광역시 부평구 십정1동,어린이집,열린마음어린이집,37.475336,126.696015,인천광역시청,,,,,,,,0,0,,0,0,0,2,0,0,0,1,1,,0,,0,2021-12-03,,,,,447.7417542,1621.55066
1147,1210,인천광역시,부평구,28237,경인로부평동(874~874-26),인천광역시 부평구 부평2동57-17,어린이집,예초자연어린이집,37.484479,126.717811,인천광역시청,,,,,,,,0,4,,0,0,0,3,0,0,0,2,1,,0,,0,2021-12-03,,,,,259.930848,721.2574312
1148,1211,인천광역시,부평구,28237,마장로378번길,인천광역시 부평구 청천2동403-16,어린이집,한솔어린이집,37.512067,126.705318,인천광역시청,,,,,,,,0,6,,0,0,0,4,0,0,0,3,1,,0,,0,2021-12-03,,,,,117.0251854,215.3127214
1149,1248,인천광역시,계양구,28245,주부토로532번길,인천광역시 계양구 계산3동339-10,초등학교,안남초등학교,37.540367,126.731694,인천광역시청,,,,,,,,0,1,,1,1,0,4,102,2,0,2,0,,0,,0,2021-12-03,,,,,252.5580783,1159.486027
1150,1212,인천광역시,부평구,28237,동수로,인천광역시 부평구 부평6동,특수학교,예림학교,37.485573,126.727986,인천광역시청,,,,,,,,1,5,,1,0,0,4,90,4,3,0,1,,0,,0,2021-12-03,,,,,434.0051294,3395.754179
1151,1213,인천광역시,부평구,28237,마장로1번길,인천광역시 부평구 부평3동,특수학교,혜광학교,37.479209,126.709705,인천광역시청,,,,,,,,0,3,,0,0,0,3,0,0,0,1,0,,0,,0,2021-12-03,,,,,231.8089737,776.6094372
1152,1214,인천광역시,부평구,28237,경인로769번길,인천광역시 부평구 부평3동,특수학교,혜광학교,37.478773,126.709151,인천광역시청,,,,,,,,0,3,,1,0,0,2,104,4,0,3,0,,0,,0,2021-12-03,,,,,328.4468374,1043.796814
1153,1215,인천광역시,부평구,28237,동수로,인천광역시 부평구 부평2동57-17,특수학교,성동학교,37.485181,126.719371,인천광역시청,,,,,,,,1,2,,6,0,0,1,0,3,0,2,1,,0,,0,2021-12-03,,,,,409.1228785,3563.082731
1154,1216,인천광역시,부평구,28237,경인로,인천광역시 부평구 부평2동57-17,특수학교,성동학교,37.485342,126.718255,인천광역시청,,,,,,,,4,4,,1,0,0,3,0,5,0,2,1,,0,,0,2021-12-03,,,,,888.1740119,13408.99514
1155,1217,인천광역시,부평구,28237,동수로,인천광역시 부평구 부개1동,학교,은광학교,37.485883,126.737529,인천광역시청,,,,,,,,0,4,,1,0,0,5,0,2,0,0,0,,0,,0,2021-12-03,,,,,329.9503736,2867.42134
1156,1218,인천광역시,부평구,28237,육동로,인천광역시 부평구 부평6동,어린이집,엠마누엘어린이집,37.486404,126.724787,인천광역시청,,,,,,,,0,4,,0,0,0,3,0,0,0,3,0,,0,,0,2021-12-03,,,,,501.5664636,2557.44741
1157,1219,인천광역시,부평구,28237,육동로7번길,인천광역시 부평구 부평6동,어린이집,엠마누엘어린이집,37.48582,126.723699,인천광역시청,,,,,,,,0,2,,0,0,0,3,0,0,0,5,2,,0,,0,2021-12-03,,,,,347.1792485,1226.950196
1158,1220,인천광역시,부평구,28237,경인로940번길,인천광역시 부평구 부평6동,어린이집,엠마누엘어린이집,37.486441,126.723892,인천광역시청,,,,,,,,0,1,,0,0,0,2,0,0,0,2,1,,0,,0,2021-12-03,,,,,271.4121438,898.6972669
1159,1221,인천광역시,부평구,28237,체육관로,인천광역시 부평구 삼산2동463-2,학원,대성학원,37.508597,126.734556,인천광역시청,,,,,,,,0,4,,14,0,8,17,80,2,0,0,0,,0,,0,2021-12-03,,,,,656.4706883,9039.55144
1160,1222,인천광역시,부평구,28237,충선로209번길,인천광역시 부평구 삼산2동463-2,학원,대성학원,37.508113,126.734587,인천광역시청,,,,,,,,0,5,,3,0,0,12,0,2,0,0,0,,0,,0,2021-12-03,,,,,688.3581274,4997.2615
1161,1223,인천광역시,부평구,28237,길주로647번길,인천광역시 부평구 삼산2동463-2,학원,대성학원,37.508319,126.734554,인천광역시청,,,,,,,,0,0,,2,0,3,0,0,2,0,0,0,,0,,0,2021-12-03,,,,,122.1270679,539.7270316
1162,1224,인천광역시,부평구,28237,마장로468번길,인천광역시 부평구 청천2동403-16,어린이집,국공립부평맑은내어린이집,37.519469,126.705664,인천광역시청,,,,,,,,0,2,,0,0,0,4,0,0,0,0,1,,0,,0,2021-12-03,,,,,453.0005271,1073.345419
1163,1225,인천광역시,부평구,28237,길주남로54번길,인천광역시 부평구 부평4동400-15,어린이집,제일어린이집,37.504082,126.727579,인천광역시청,,,,,,,,0,2,,1,0,0,4,0,0,0,0,2,,0,,0,2021-12-03,,,,,162.6738593,611.1177088
1164,1227,인천광역시,부평구,28237,길주남로66번길,인천광역시 부평구 부평4동400-15,어린이집,제일어린이집,37.504,126.728871,인천광역시청,,,,,,,,0,4,,0,0,0,2,0,0,0,2,2,,0,,0,2021-12-03,,,,,173.7855872,634.3427293
1165,1228,인천광역시,부평구,28237,마장로168번길,인천광역시 부평구 산곡3동47-36,어린이집,이바어린이집,37.49348,126.705076,인천광역시청,,,,,,,,0,4,,0,0,0,12,0,0,0,4,2,,0,,0,2021-12-03,,,,,321.9085904,1012.91703
1166,1229,인천광역시,계양구,28245,계양산로,인천광역시 계양구 계산1동973-22,초등학교,계산초등학교,37.543727,126.718496,인천광역시청,,,,,,,,2,4,,4,0,0,2,174,8,4,2,1,,0,,0,2021-12-03,,,,,516.2849273,8566.13282
1167,1230,인천광역시,계양구,28245,경명대로,인천광역시 계양구 계산2동46-56,초등학교,계산초등학교,37.545104,126.719029,인천광역시청,,,,,,,,4,3,,2,0,0,5,66,13,0,0,0,,0,,0,2021-12-03,,,,,595.8187288,4011.802917
1168,1231,인천광역시,계양구,28245,효서로303번길,인천광역시 계양구 작전1동287-3,초등학교,화전초등학교,37.529365,126.730344,인천광역시청,,,,,,,,1,6,,1,0,0,8,96,2,1,6,1,,0,,0,2021-12-03,,,,,609.0869225,2918.080509
1169,1233,인천광역시,계양구,28245,봉오대로744번길,인천광역시 계양구 작전1동287-3,초등학교,화전초등학교,37.529564,126.731715,인천광역시청,,,,,,,,0,5,,3,0,0,7,276,2,6,6,1,,0,,0,2021-12-03,,,,,621.2683061,3277.928479
1170,1234,인천광역시,계양구,28245,효서로,인천광역시 계양구 작전1동287-3,초등학교,화전초등학교,37.528037,126.730765,인천광역시청,,,,,,,,6,9,,4,0,0,13,370,15,1,7,1,,0,,0,2021-12-03,,,,,951.845163,6868.486924
1171,1235,인천광역시,계양구,28245,주부토로,인천광역시 계양구 작전1동287-3,초등학교,화전초등학교,37.528049,126.729699,인천광역시청,,,,,,,,2,6,,2,0,0,5,0,9,0,2,1,,0,,0,2021-12-03,,,,,523.2322612,4832.288186
1172,1236,인천광역시,계양구,28245,장제로,인천광역시 계양구 계양2동28-38,초등학교,병방초등학교,37.547535,126.740656,인천광역시청,,,,,,,,6,7,,4,0,0,15,182,33,0,0,0,,0,,0,2021-12-03,,,,,865.2915814,10422.39484
1173,1237,인천광역시,계양구,28245,계양산로,인천광역시 계양구 계양2동28-38,초등학교,병방초등학교,37.547521,126.739186,인천광역시청,,,,,,,,1,4,,2,0,0,4,120,23,0,4,2,,0,,0,2021-12-03,,,,,496.4833677,3305.860786
1174,1238,인천광역시,계양구,28245,병방로,인천광역시 계양구 계양2동28-38,초등학교,병방초등학교,37.546873,126.741866,인천광역시청,,,,,,,,4,5,,4,0,0,19,170,0,0,0,1,,0,,0,2021-12-03,,,,,504.8662618,4583.627815
1175,1239,인천광역시,계양구,28245,주부토로,인천광역시 계양구 계산1동973-22,초등학교,작전초등학교,37.53521,126.727967,인천광역시청,,,,,,,,4,12,,2,0,0,9,108,6,0,1,1,,0,,0,2021-12-03,,,,,526.0728867,4693.505958
1176,1240,인천광역시,계양구,28245,주부토로459번길,인천광역시 계양구 작전1동287-3,초등학교,작전초등학교,37.535232,126.726889,인천광역시청,,,,,,,,0,4,,0,0,0,3,98,2,0,3,1,,0,,0,2021-12-03,,,,,363.9929225,1592.266341
1177,1321,인천광역시,계양구,28245,임학안로6번길,인천광역시 계양구 계양2동28-38,유치원,사랑나무유치원,37.544803,126.735635,인천광역시청,,,,,,,,0,2,,0,0,0,6,0,0,0,1,0,,0,,0,2021-12-03,,,,,332.5469123,1234.806368
1178,1241,인천광역시,계양구,28245,새벌로,인천광역시 계양구 효성1동,초등학교,효성동초등학교,37.532437,126.717488,인천광역시청,,,,,,,,2,3,,3,0,0,10,10,9,0,0,1,,0,,0,2021-12-03,,,,,602.3605902,5627.589676
1179,1242,인천광역시,계양구,28245,새벌로171번길,인천광역시 계양구 효성1동,초등학교,효성동초등학교,37.532318,126.716549,인천광역시청,,,,,,,,1,2,,2,0,0,3,126,5,0,2,1,,0,,0,2021-12-03,,,,,331.7330549,1781.436901
1180,1243,인천광역시,계양구,28245,장제로,인천광역시 계양구 계양1동478-4,초등학교,계양초등학교,37.577609,126.732941,인천광역시청,,,,,,,,2,7,,2,0,0,16,135,28,0,0,1,,0,,0,2021-12-03,,,,,1033.345197,17773.49064
1181,1244,인천광역시,계양구,28245,장기로,인천광역시 계양구 계양1동478-4,초등학교,계양초등학교,37.578349,126.734977,인천광역시청,,,,,,,,3,3,,4,0,0,3,0,15,0,0,2,,0,,0,2021-12-03,,,,,568.3099358,3876.159813
1182,1246,인천광역시,계양구,28245,경명대로1142번길,인천광역시 계양구 계산3동339-10,초등학교,안남초등학교,37.5417,126.732256,인천광역시청,,,,,,,,0,11,,2,0,0,6,264,6,1,7,0,,0,,0,2021-12-03,,,,,601.3297008,2826.245084
1183,1247,인천광역시,계양구,28245,경명대로1114번길,인천광역시 계양구 계산3동339-10,초등학교,안남초등학교,37.541961,126.731852,인천광역시청,,,,,,,,0,7,,3,1,0,6,230,11,1,10,2,,0,,0,2021-12-03,,,,,666.9624647,3633.835924
1184,1249,인천광역시,계양구,28245,계산새로33번길,인천광역시 계양구 계산3동339-10,초등학교,안남초등학교,37.539563,126.731735,인천광역시청,,,,,,,,0,1,,2,0,0,3,106,2,2,2,0,,0,,0,2021-12-03,,,,,728.7830941,2869.750102
1185,1347,인천광역시,계양구,28245,임학서로46번길,인천광역시 계양구 계양2동28-38,어린이집,피카소아트어린이집,37.546975,126.732943,인천광역시청,,,,,,,,0,2,,0,0,0,2,0,0,0,1,1,,0,,0,2021-12-03,,,,,132.5293112,442.9361321
1186,1250,인천광역시,계양구,28245,효서로,인천광역시 계양구 작전서운동,초등학교,작동초등학교,37.527872,126.736074,인천광역시청,,,,,,,,0,13,,2,0,0,6,264,6,1,7,0,,0,,0,2021-12-03,,,,,949.2730369,6615.845397
1187,1251,인천광역시,계양구,28245,까치말로,인천광역시 계양구 작전서운동,초등학교,작동초등학교,37.52811,126.736267,인천광역시청,,,,,,,,0,8,,2,1,0,6,230,11,1,10,2,,0,,0,2021-12-03,,,,,785.5102652,3862.861476
1188,1254,인천광역시,계양구,28245,경명대로1052번길,인천광역시 계양구 계산1동973-22,초등학교,부평초등학교,37.541939,126.724737,인천광역시청,,,,,,,,0,7,,0,0,14,7,310,8,1,14,1,,0,,0,2021-12-03,,,,,884.2876909,2855.630794
1189,1255,인천광역시,계양구,28245,계양대로194번길,인천광역시 계양구 계산1동973-22,초등학교,부평초등학교,37.541337,126.724366,인천광역시청,,,,,,,,0,1,,0,0,0,2,134,3,0,5,0,,0,,0,2021-12-03,,,,,341.8209412,1479.543095
1190,1256,인천광역시,계양구,28245,안남로,인천광역시 계양구 효성1동,초등학교,효성초등학교,37.535801,126.711074,인천광역시청,,,,,,,,0,6,,2,0,0,6,232,10,3,3,1,,0,,0,2021-12-03,,,,,582.1649202,5228.935617
1191,1257,인천광역시,계양구,28245,효서로,인천광역시 계양구 효성2동,초등학교,효성서초등학교,37.527008,126.700281,인천광역시청,,,,,,,,4,7,,3,0,0,11,88,9,0,0,1,,0,,0,2021-12-03,,,,,518.9185622,4352.345793
1192,1341,인천광역시,계양구,28245,계산천서로24번길,인천광역시 계양구 계산1동973-22,어린이집,정인아트어린이집,37.540951,126.719868,인천광역시청,,,,,,,,0,3,,0,0,0,3,0,0,0,0,1,,0,,0,2021-12-03,,,,,142.0626706,545.3608848
1193,1258,인천광역시,계양구,28245,봉오대로463번길,인천광역시 계양구 효성2동,초등학교,효성서초등학교,37.528734,126.700209,인천광역시청,,,,,,,,0,5,,0,0,0,3,48,10,0,6,1,,0,,0,2021-12-03,,,,,392.0146128,1926.276031
1194,1259,인천광역시,계양구,28245,봉오대로,인천광역시 계양구 효성1동,초등학교,효성서초등학교,37.527346,126.699433,인천광역시청,,,,,,,,8,8,,7,0,0,18,645,50,0,0,1,,0,,0,2021-12-03,,,,,1252.982318,28312.48225
1195,1291,인천광역시,계양구,28245,양지로,인천광역시 계양구 계양3동14-3,초등학교,귤현초등학교,37.567142,126.74763,인천광역시청,,,,,,,,2,2,,2,0,0,4,84,12,0,0,1,,0,,0,2021-12-03,,,,,446.3136949,3713.218426
1196,1260,인천광역시,계양구,28245,장제로,인천광역시 계양구 계양1동478-4,초등학교,소양초등학교,37.555941,126.745591,인천광역시청,,,,,,,,4,4,,3,0,0,7,382,24,0,0,0,,0,,0,2021-12-03,,,,,685.8163941,8173.436128
1197,1261,인천광역시,계양구,28245,장제로1009번길,인천광역시 계양구 계양1동478-4,초등학교,소양초등학교,37.555976,126.74463,인천광역시청,,,,,,,,0,5,,3,0,0,9,200,4,5,5,1,,0,,0,2021-12-03,,,,,329.6789745,793.8927926
1198,1262,인천광역시,계양구,28245,박촌로54번길,인천광역시 계양구 계양1동478-4,초등학교,소양초등학교,37.556074,126.743605,인천광역시청,,,,,,,,0,1,,0,0,1,2,67,0,1,1,1,,0,,0,2021-12-03,,,,,196.4865238,534.0754479
1199,1312,인천광역시,계양구,28245,효서로341번길,인천광역시 계양구 작전서운동,유치원,이화몬테소리유치원,37.528305,126.734126,인천광역시청,,,,,,,,0,0,,1,0,0,2,0,0,0,2,1,,0,,0,2021-12-03,,,,,255.1156243,985.8282483
1200,1263,인천광역시,계양구,28245,박촌로,인천광역시 계양구 계양1동478-4,초등학교,소양초등학교,37.554988,126.742955,인천광역시청,,,,,,,,0,3,,2,0,0,4,142,0,1,3,1,,0,,0,2021-12-03,,,,,361.6724913,1328.608223
1201,1283,인천광역시,계양구,28245,안남로554번길,인천광역시 계양구 효성1동,초등학교,명현초등학교,37.532285,126.712059,인천광역시청,,,,,,,,0,5,,3,0,0,8,302,2,1,4,0,,0,,0,2021-12-03,,,,,649.2486223,4226.704281
1202,1264,인천광역시,계양구,28245,장제로755번길,인천광역시 계양구 계산3동339-10,초등학교,부현초등학교,37.535797,126.729981,인천광역시청,,,,,,,,0,1,,1,2,0,4,206,4,4,5,0,,0,,0,2021-12-03,,,,,991.0936209,4658.52553
1203,1265,인천광역시,계양구,28245,장제로755번길,인천광역시 계양구 계산3동339-10,초등학교,부현초등학교,37.536096,126.730766,인천광역시청,,,,,,,,0,,,,,,,,,,,,,,,,2021-12-03,,,,,217.0875816,759.413448
1204,1266,인천광역시,계양구,28245,장제로767번길,인천광역시 계양구 계산3동339-10,초등학교,부현초등학교,37.536482,126.73189,인천광역시청,,,,,,,,0,5,,1,1,0,4,264,5,7,8,0,,0,,0,2021-12-03,,,,,805.4586257,3295.231354
1205,1309,인천광역시,계양구,28245,계산로154번길,인천광역시 계양구 계산3동339-10,유치원,서해유치원,37.536593,126.729238,인천광역시청,,,,,,,,0,4,,2,0,0,4,0,0,0,2,0,,0,,0,2021-12-03,,,,,224.9514777,755.9902127
1206,1267,인천광역시,계양구,28245,도두리로,인천광역시 계양구 계산4동1074-4,초등학교,부현동초등학교,37.533693,126.740835,인천광역시청,,,,,,,,5,8,,8,0,0,16,84,25,0,0,1,,0,,0,2021-12-03,,,,,987.8106019,13182.72445
1207,1268,인천광역시,계양구,28245,용종로,인천광역시 계양구 계산4동1074-4,초등학교,부현동초등학교,37.534702,126.741263,인천광역시청,,,,,,,,3,3,,2,0,0,14,32,8,0,0,1,,0,,0,2021-12-03,,,,,484.0857683,4296.884756
1208,1269,인천광역시,계양구,28245,용종로,인천광역시 계양구 계산4동1074-4,초등학교,길주초등학교,37.541508,126.741978,인천광역시청,,,,,,,,4,6,,4,0,0,12,272,15,0,0,1,,0,,0,2021-12-03,,,,,884.7957633,9332.486123
1209,1270,인천광역시,계양구,28245,계양문화로,인천광역시 계양구 계산4동1074-4,초등학교,길주초등학교,37.541102,126.742545,인천광역시청,,,,,,,,6,4,,4,0,0,6,63,26,2,0,1,,0,,0,2021-12-03,,,,,859.064699,9269.677579
1210,1271,인천광역시,계양구,28245,서부간선로,인천광역시 계양구 계산4동1074-4,초등학교,신대초등학교,37.53802,126.744147,인천광역시청,,,,,,,,4,4,,3,0,0,16,0,24,0,0,1,,0,,0,2021-12-03,,,,,1171.272863,17492.67123
1211,1272,인천광역시,계양구,28245,계산새로,인천광역시 계양구 계산4동1074-4,초등학교,신대초등학교,37.537952,126.741495,인천광역시청,,,,,,,,7,4,,5,0,0,25,252,30,0,0,0,,0,,0,2021-12-03,,,,,986.4556086,16716.2332
1212,1273,인천광역시,계양구,28245,새벌로,인천광역시 계양구 효성1동,초등학교,효성남초등학교,37.527651,126.716771,인천광역시청,,,,,,,,6,8,,5,0,0,14,168,24,0,0,1,,0,,0,2021-12-03,,,,,1156.017452,12325.84699
1213,1274,인천광역시,계양구,28245,효서로,인천광역시 계양구 효성1동,초등학교,효성남초등학교,37.527922,126.71626,인천광역시청,,,,,,,,2,3,,5,0,0,6,21,20,0,3,1,,0,,0,2021-12-03,,,,,834.6853799,6010.868295
1214,1275,인천광역시,계양구,28245,봉오대로600번길,인천광역시 계양구 효성1동,초등학교,효성남초등학교,37.528713,126.715444,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,363.9334735,1596.551416
1215,1276,인천광역시,계양구,28245,아나지로213번길,인천광역시 계양구 효성2동,초등학교,효성남초등학교,37.526664,126.715398,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,601.4658002,5272.984018
1216,1277,인천광역시,계양구,28245,임학서로,인천광역시 계양구 계산2동46-56,초등학교,안산초등학교,37.544699,126.732849,인천광역시청,,,,,,,,0,4,,2,0,0,4,70,1,2,3,0,,0,,0,2021-12-03,,,,,499.1647702,2348.729402
1217,1278,인천광역시,계양구,28245,안산로,인천광역시 계양구 계산2동46-56,초등학교,안산초등학교,37.54371,126.73184,인천광역시청,,,,,,,,0,5,,1,0,0,5,116,3,0,4,0,,0,,0,2021-12-03,,,,,511.2996155,1891.169869
1218,1279,인천광역시,계양구,28245,안산로25번길,인천광역시 계양구 계산2동46-56,초등학교,안산초등학교,37.544361,126.731573,인천광역시청,,,,,,,,0,2,,0,0,0,3,112,2,0,3,0,,0,,0,2021-12-03,,,,,490.08533,1765.284816
1219,1280,인천광역시,계양구,28245,서운로,인천광역시 계양구 작전서운동,초등학교,서운초등학교,37.527233,126.74363,인천광역시청,,,,,,,,4,14,,6,0,0,12,417,16,0,2,1,,0,,0,2021-12-03,,,,,754.8420853,6722.253484
1220,1287,인천광역시,계양구,28245,효서로,인천광역시 계양구 효성1동,초등학교,성지초등학교,37.527955,126.720401,인천광역시청,,,,,,,,0,2,,5,0,0,5,0,15,0,3,0,,0,,0,2021-12-03,,,,,724.5935916,4928.333657
1221,1317,인천광역시,계양구,28245,봉오대로477번길,인천광역시 계양구 효성2동,유치원,자연유치원,37.529705,126.70037,인천광역시청,,,,,,,,0,1,,0,0,0,3,120,3,2,3,1,,0,,0,2021-12-03,,,,,310.2653247,966.5148168
1222,1281,인천광역시,계양구,28245,효서로,인천광역시 계양구 작전서운동,초등학교,서운초등학교,37.527401,126.744794,인천광역시청,,,,,,,,4,7,,6,0,0,11,184,10,2,4,1,,0,,0,2021-12-03,,,,,1177.16766,7857.487551
